gameweek,season,week,favorite,underdog,spread,fav_implied_score,und_implied_score,total,favML,undML,favoritehome,spreadflag,spread_0to3,spread_35to7,spread_75to10,spread_105to14,spread_145plus,fav_as_fav_last_5_ats_percent,und_as_und_last_5_ats_percent,fav_last_5_percent,und_last_5_percent,fav_last_5_ats_percent,und_last_5_ats_percent,fav_score_last5,und_score_last5,fav_spread_diff_last5,und_spread_diff_last5,fav_passing_yds_last5,und_passing_yds_last5,fav_passing_yds_per_cmp_last5,und_passing_yds_per_cmp_last5,fav_passing_cmp_last5,und_passing_cmp_last5,fav_rushing_yds_last5,und_rushing_yds_last5,fav_rushing_per_att_last5,und_rushing_per_att_last5,fav_passing_tds_last5,und_passing_tds_last5,fav_total_tds_last5,und_total_tds_last5,fav_fg_made_last5,und_fg_made_last5,fav_fg_percent_last5,und_fg_percent_last5,fav_xp_made_last5,und_xp_made_last5,fav_def_ffum_last5,und_def_ffum_last5,fav_def_int_last5,und_def_int_last5,fav_def_sk_last5,und_def_sk_last5,fav_def_tkl_last5,und_def_tkl_last5,fav_to_fum_lost_last5,und_to_fum_lost_last5,fav_to_int_last5,und_to_int_last5,fav_total_to_last5,und_total_to_last5,fav_against_und_last_5_ats_percent,fav_against_und_last_5_percent,fav_as_fav_last_10_ats_percent,und_as_und_last_10_ats_percent,fav_last_10_percent,und_last_10_percent,fav_last_10_ats_percent,und_last_10_ats_percent,fav_score_last10,und_score_last10,fav_spread_diff_last10,und_spread_diff_last10,fav_passing_yds_last10,und_passing_yds_last10,fav_passing_yds_per_cmp_last10,und_passing_yds_per_cmp_last10,fav_passing_cmp_last10,und_passing_cmp_last10,fav_rushing_yds_last10,und_rushing_yds_last10,fav_rushing_per_att_last10,und_rushing_per_att_last10,fav_passing_tds_last10,und_passing_tds_last10,fav_total_tds_last10,und_total_tds_last10,fav_fg_made_last10,und_fg_made_last10,fav_fg_percent_last10,und_fg_percent_last10,fav_xp_made_last10,und_xp_made_last10,fav_def_ffum_last10,und_def_ffum_last10,fav_def_int_last10,und_def_int_last10,fav_def_sk_last10,und_def_sk_last10,fav_def_tkl_last10,und_def_tkl_last10,fav_to_fum_lost_last10,und_to_fum_lost_last10,fav_to_int_last10,und_to_int_last10,fav_total_to_last10,und_total_to_last10,fav_as_fav_last_ats_percent,und_as_und_last_ats_percent,fav_last_percent,und_last_percent,fav_last_ats_percent,und_last_ats_percent,fav_score_last,und_score_last,fav_spread_diff_last,und_spread_diff_last,fav_passing_yds_last,und_passing_yds_last,fav_passing_yds_per_cmp_last,und_passing_yds_per_cmp_last,fav_passing_cmp_last,und_passing_cmp_last,fav_rushing_yds_last,und_rushing_yds_last,fav_rushing_per_att_last,und_rushing_per_att_last,fav_passing_tds_last,und_passing_tds_last,fav_total_tds_last,und_total_tds_last,fav_fg_made_last,und_fg_made_last,fav_fg_percent_last,und_fg_percent_last,fav_xp_made_last,und_xp_made_last,fav_def_ffum_last,und_def_ffum_last,fav_def_int_last,und_def_int_last,fav_def_sk_last,und_def_sk_last,fav_def_tkl_last,und_def_tkl_last,fav_to_fum_lost_last,und_to_fum_lost_last,fav_to_int_last,und_to_int_last,fav_total_to_last,und_total_to_last,fav_as_fav_against_und_last_ats_percent,fav_against_und_last_ats_percent,fav_against_und_last_percent,sunday,monday,thursday,saturday,morning,afternoon,night,central_central,central_east,central_mountain,central_west,east_central,east_east,east__mountain,east_west,mountain_central,mountain_east,mountain_mountain,mountain_west,west_central,west_east,west_mountain,west_west,Temp,Dome,Fair,Partly_Cloudy,Mostly_Cloudy,Breezy,Windy,Blizzard,Light_Rain,Heavy_Rain,Light_Snow,Heavy_Snow,Thunderstorm
201001,2010,1,NYJ,BAL,-1,18,17,36,-120,100,1,0,1,0,0,0,0,0.8,0.25,0.8,0.6,0.8,0.5,23.6,26.8,-4.7,-10.3,130.2,177.8,10.9258547,11.55679741,0.54126677,0.572951529,196.4,182.6,4.411409072,5.261052632,0.4,1.6,0.8,3.2,2.6,1,0.76,0.5,1.8,3.4,1,1.2,1.2,2,2.2,2.2,42,52.8,0.2,0.8,0.6,1,0.8,1.8,,,0.5,0.222222222,0.6,0.6,0.6,0.444444444,23.4,22.2,-5.2,-5.8,153.5,204.5,11.85587607,11.16398956,0.534685764,0.608574192,147.2,143.9,3.959877518,4.716411095,0.5,1.1,1,2.2,2,1.6,0.696666667,0.55,1.3,2.4,0.8,0.8,1,1.5,2.4,1.6,46.5,50.7,0.5,0.8,1.4,0.8,1.9,1.6,1,0,1,1,1,0,37,21,-27,2,63,102,7.875,9.272727273,0.5,0.578947368,257,240,4.50877193,6.857142857,0,0,0,0,3,0,1,0,4,3,2,1,1,1,3,3,31,52,0,0,0,0,0,0,,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,1,0,0,0,1
201001,2010,1,SD,KC,-4,24,20,45.5,-205,175,0,0,0,1,0,0,0,0.5,0.4,1,0.2,0.5,0.4,28.4,22.2,8.8,3.3,310.6,215.2,14.06879699,11.22814685,0.67816408,0.528267756,90,170.8,3.157953036,5.702307692,2,0.6,4,1.2,2,1.8,0.8,1,3.2,1.8,1.2,0.8,0.6,1.6,1.4,1.6,50.6,59.4,0.2,0.4,0.8,2,1,2.4,0.4,0.4,0.555555556,0.6,1,0.3,0.666666667,0.5,29.3,19.6,1.25,0.35,279.5,239.9,13.91580305,12.20218365,0.695293759,0.571488888,107.3,133.6,3.773562857,4.899485232,1.9,1.3,3.8,2.6,1.9,1.6,0.8,0.875,2.9,2.2,0.9,0.8,0.8,1.4,1.8,2,49.6,57.9,0.2,0.8,0.4,1.4,0.6,2.2,0,1,1,1,0,1,23,44,0,29,315,207,11.25,15.92307692,0.622222222,0.52,50,317,2.941176471,9.057142857,2,0,4,0,3,3,1,1,2,3,1,0,0,3,1,2,58,65,0,0,1,2,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81,0,1,0,0,0,0,0,0,0,0,0,0
201001,2010,1,SF,SEA,-3,20,17,37,-175,155,0,0,1,0,0,0,0,0.75,0.4,0.6,0.2,0.5,0.4,20.4,11.4,0.3,-3,216.6,219.6,10.49385048,10.01576323,0.587140366,0.605224575,111.6,110.4,4.428472222,4.148624226,1.4,1.2,2.8,2.4,1.2,1,0.633333333,0.6,2.4,1.2,2.4,0.4,1.4,0.6,3.8,0.4,54.2,50.8,0.8,0.4,1,2,1.8,2.4,0.2,0.2,0.555555556,0.2,0.5,0.3,0.625,0.4,19.7,16.2,0.7,-5.15,211.2,224.5,11.25707735,10.85344317,0.60020118,0.624092533,103.9,122,4.349129544,4.239663496,1.6,1.2,3.2,2.4,1.4,1.1,0.766666667,0.65,2.3,1.6,1.7,0.3,1.3,0.6,3.7,1.2,51.4,50.4,0.4,0.4,0.7,1.4,1.1,1.8,1,1,1,0,1,1,28,13,-15,2,222,192,13.05882353,12,0.607142857,0.516129032,125,140,3.90625,5.384615385,1,1,2,2,0,2,0,1,4,1,0,1,0,1,8,0,55,55,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0,0,0,1,0,0,0,0,0,0,0,0
201001,2010,1,TEN,OAK,-6.5,23,16,39.5,-275,235,1,1,0,1,0,0,0,0.2,0.6,0.6,0.4,0.2,0.6,25,16.4,0.1,1,204.6,253,12.98123249,11.64328449,0.538876584,0.585862936,149,110.8,4.783278609,4.174200944,1.4,1,2.8,2,1.8,2.2,0.9,0.933333333,2.6,1.4,0.8,0.4,1.8,0.2,1.2,2.6,55.6,48.2,1,0.4,1,1.2,2,1.6,,,0.3,0.6,0.8,0.3,0.5,0.5,27,13.5,-1.15,-0.25,221.3,218.4,12.25626751,11.09330065,0.602188237,0.580818373,159.3,115.7,4.967384019,4.596017329,1.3,1.1,2.6,2.2,1.7,1.5,0.75,0.633333333,2.5,1.5,0.6,0.7,1.2,0.3,2,2,50.3,50.8,0.9,0.6,0.7,0.9,1.6,1.5,0,1,1,0,0,1,17,13,2,2,171,282,10.05882353,10.44444444,0.607142857,0.692307692,133,51,3.41025641,2.55,0,1,0,2,1,2,0.5,1,2,1,1,0,1,0,3,4,47,47,1,1,1,1,2,2,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76,0,0,1,0,0,0,0,0,0,0,0,0
201002,2010,2,ATL,ARI,-7,25,18,43,-300,250,1,1,0,1,0,0,0,0.4,1,0.6,0.6,0.8,0.4,18.6,19,-0.9,9.9,232.6,229.6,11.29516908,10.91348728,0.568242934,0.621065587,115.2,94.6,3.854288054,4.12165873,1.6,1.6,3.2,3.2,1.4,1.2,0.533333333,0.8,1.8,2.4,0.6,0.4,1.4,2,1.4,2.2,48.6,54.8,0.4,1.8,1,1.2,1.4,3,,,0.6,0.6,0.5,0.7,0.6,0.6,20.1,23.5,-0.85,8.7,264.2,243.1,11.29727008,10.80423818,0.599028156,0.641694248,113.8,101,4.099168784,4.200115079,1.8,1.5,3.6,3,1.6,1,0.65,0.8,2.3,2.3,0.6,0.4,0.9,1.4,1.6,2.7,47.8,53.2,0.5,1.4,0.8,1,1.3,2.4,0,1,0,1,0,1,9,17,7,-1,223,139,9.695652174,7.315789474,0.657142857,0.612903226,183,48,4.945945946,3.428571429,2,1,4,2,2,0,0.666666667,0,2,1,1,0,2,1,1,1,42,56,1,0,2,3,3,3,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0
201002,2010,2,BAL,CIN,-3,21,18,39.5,-150,130,0,0,1,0,0,0,0,0.6,0.4,0.8,0.2,0.75,0.2,26,15,-8,-7.9,177.8,161.4,11.55679741,9.386955338,0.572951529,0.544632357,182.6,113.6,5.261052632,4.218290043,1.6,1.2,3.2,2.4,1,1.6,0.5,0.8,3.4,1,1.2,0.2,2,1.4,2.2,1.6,52.8,47.6,0.8,0.8,1,1,1.8,1.8,0,0,0.6,0.7,0.6,0.5,0.444444444,0.3,20.2,16.6,-3.75,0.5,204.5,181.1,11.16398956,10.2211944,0.608574192,0.573788676,143.9,121.6,4.716411095,4.185818611,1.1,1.1,2.2,2.2,1.6,1.7,0.55,0.73,2.4,1.4,0.8,0.5,1.5,1.3,1.6,1.9,50.7,43.5,0.8,0.7,0.8,0.6,1.6,1.3,0,0,1,0,1,0,10,24,2,-9,102,31,9.272727273,7.75,0.578947368,0.210526316,240,72,6.857142857,4,0,0,0,0,0,0,0,0,3,0,1,0,1,0,3,0,52,66,0,2,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,0,1,0,0,0,0,0,0,0,0,0,0
201002,2010,2,CAR,TB,-4,21,17,38,-210,180,1,0,0,1,0,0,0,0.6,0.4,0.6,0.6,0.8,0.5,23.6,14.8,12,2.8,198,212.8,12.36857143,11.43832816,0.639011858,0.547954733,166.4,109,4.657590357,3.783599342,1.6,0.6,3.2,1.2,1.8,1.8,0.7,0.85,2.2,0.6,1.6,0.6,2,1.4,2,1,52.4,56.4,0.2,0,0.2,2.6,0.4,2.6,0.4,0.4,0.3,0.5,0.5,0.4,0.7,0.555555556,20.5,16.5,6.9,2.5,202.1,234.9,11.96213944,11.5685302,0.617753828,0.565838627,160.7,106.7,4.873028566,3.94065145,1.5,1.4,3,2.8,1.7,1.5,0.65,0.675,2.4,1.4,1.3,0.7,1.7,0.8,1.8,1.5,49.3,53,0.1,0.3,0.6,2.3,0.7,2.6,1,0,0,1,0,0,18,17,-7.5,0,162,174,11.57142857,10.875,0.608695652,0.5,178,38,4.810810811,1.727272727,1,1,2,2,3,1,1,1,2,1,2,1,1,2,0,1,47,59,0,0,0,2,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,0,0,0,0,0,0,0,0
201002,2010,2,CLE,KC,-3,20,17,38,-175,155,1,0,1,0,0,0,0,0.4,0.6,0.8,0.4,1,0.6,22.8,23.8,2.2,10.5,126.8,215.2,11.97014286,11.22814685,0.506770491,0.528267756,203,170.8,4.988944797,5.702307692,0.8,0.6,1.6,1.2,2.2,1.8,0.833333333,1,2.4,1.8,0.6,0.8,0.8,1.6,3.4,1.6,52.2,59.4,0.6,0.4,0.6,2,1.2,2.4,0.2,0.2,0.2,0.6,0.4,0.4,0.777777778,0.6,18.7,21,0.65,3.9,165.3,239.9,10.7562311,12.20218365,0.536619451,0.571488888,146.6,133.6,4.235344804,4.899485232,1.2,1.3,2.4,2.6,1.6,1.6,0.683333333,0.875,1.6,2.2,0.7,0.8,0.8,1.4,2.7,2,49.7,57.9,0.3,0.8,0.7,1.4,1,2.2,1,1,0,1,0,1,14,21,0,11,86,207,12.28571429,15.92307692,0.636363636,0.52,214,317,4.367346939,9.057142857,0,0,0,0,3,3,1,1,2,3,1,0,1,3,3,2,51,65,0,0,1,2,1,2,,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,1,0,0,0,0,0,0,0,0
201002,2010,2,DAL,CHI,-7,24,17,41.5,-330,270,1,0,0,1,0,0,0,0.4,0.2,0.6,0.6,0.6,0.4,17.8,22.6,-0.1,-1.9,310,200.6,12.24927806,11.93425999,0.677924758,0.539285714,117,111.2,3.835609903,3.960458499,1.8,2.2,3.6,4.4,1,1.4,0.566666667,0.55,2.6,2.2,1.2,1.4,0.8,0.6,2.6,2.2,42,57.8,0.2,0.6,0.4,1.4,0.6,2,,,0.5,0.2,0.6,0.4,0.5,0.2,17.1,18.7,3.4,-0.35,278.4,198.3,12.33852431,11.05491735,0.646607505,0.574659325,113.9,101.1,4.307921151,3.988370834,1.6,1.6,3.2,3.2,0.7,1.7,0.383333333,0.705,2.2,1.8,0.9,1.4,0.5,0.8,2.6,2.2,43.2,54,0.7,0.4,0.5,1.6,1.2,2,0,1,0,1,0,0,7,19,9.5,1.5,311,276,12.95833333,12.54545455,0.705882353,0.611111111,179,150,5.59375,5.357142857,2,4,4,8,1,3,0.5,1,3,4,1,2,0,1,4,2,35,51,0,0,1,0,1,0,,,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,1,0,0,0,0,0,0,0,0,0,0
201002,2010,2,DEN,SEA,-3,22,19,41,-180,160,1,1,1,0,0,0,0,0.4,0.6,0,0.2,0.2,0.4,20.6,13.6,7.7,1.8,271,219.6,11.33041062,10.01576323,0.619221152,0.605224575,114.8,110.4,3.835064935,4.148624226,1.8,1.2,3.6,2.4,2.2,1,0.9,0.6,2.4,1.2,1.2,0.4,1.8,0.6,1.4,0.4,49,50.8,0.4,0.4,1.2,2,1.6,2.4,,,0.3,0.3,0.2,0.4,0.3,0.5,20.3,17.6,1.35,-1.25,253.9,224.5,11.81696592,10.85344317,0.600124553,0.624092533,121.1,122,4.489457601,4.239663496,1.5,1.2,3,2.4,1.9,1.1,0.833333333,0.65,2,1.6,0.9,0.3,1.1,0.6,1.9,1.2,49.9,50.4,0.7,0.4,1,1.4,1.7,1.8,0,1,0,1,0,1,17,31,-4,28,431,192,13.46875,12,0.571428571,0.516129032,84,140,3.818181818,5.384615385,1,1,2,2,1,2,1,1,3,1,0,1,2,1,0,0,45,55,0,0,3,1,3,1,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0
201002,2010,2,GB,BUF,-12.5,27,15,43,-750,525,1,1,0,0,0,1,0,1,0.25,0.8,0.4,1,0.5,33,13.8,-0.1,-8.1,268.2,132.4,12.83173077,9.232924837,0.633735632,0.576835582,112.4,143.2,4.235658251,4.706297447,1.6,1,3.2,2,1.4,2,0.666666667,0.85,3.4,1.2,0.2,1.2,2.4,1.4,2.8,2.6,47.8,54.2,0.6,0.8,0.6,1,1.2,1.8,,,0.777777778,0.444444444,0.8,0.3,0.888888889,0.444444444,30.1,15.5,1.25,-5.1,276.7,192.4,12.15777808,10.66223476,0.645032197,0.592002147,112.8,113.1,4.308770159,4.185201355,1.7,0.9,3.4,1.8,1.6,1.8,0.75,0.875,3,1.2,0.4,1.1,1.8,1.4,3.1,1.9,46.4,53.2,0.7,0.7,0.3,1.4,1,2.1,1,0,1,0,1,0,27,10,-4,-2,242,155,11,9.6875,0.75862069,0.64,109,248,3.205882353,5.904761905,1,3,2,6,1,3,1,1,3,3,0,0,3,2,0,1,40,41,0,0,1,0,1,0,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0,1,0,0,0,0,0,0,0,0,0
201002,2010,2,HOU,WAS,-2.5,22,20,43,-145,125,0,1,1,0,0,0,0,0.2,0.5,1,0.4,0.6,0.5,29,15.8,2.4,-9.9,312.2,263.6,12.70548813,11.81655462,0.659746049,0.616583417,95,76.8,3.512824675,3.551395524,1.6,1.6,3.2,3.2,1.6,1.4,0.65,0.55,2.4,1.8,0.6,0.8,0.8,0.8,3,2.6,53.2,55.2,0.6,0.8,1.2,1,1.8,1.8,,,0.333333333,0.555555556,0.6,0.3,0.5,0.666666667,25.5,18.3,0.7,-1.9,274.1,251.7,12.39389761,11.20161064,0.668618446,0.627000091,108.1,97.9,3.815233424,4.00687958,2,1.4,4,2.8,1.5,1.4,0.658333333,0.591666667,2.6,1.9,0.8,0.6,0.8,1,2.5,2.8,50.8,50.2,0.4,0.5,0.8,0.9,1.2,1.4,0,1,1,1,1,1,34,13,11.5,9.5,303,281,12.625,10.03571429,0.615384615,0.666666667,144,64,5.333333333,2.909090909,2,2,4,4,0,2,0,1,4,2,1,0,1,1,2,1,48,48,0,0,1,0,1,0,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,1,0,0,0,0,0,0,0,0,0,0
201002,2010,2,IND,NYG,-4.5,26,21,48,-220,185,1,1,0,1,0,0,0,0.6,0.4,0.4,0.4,0.4,0.4,21.8,26,1.4,-6.4,233.6,278,11.23937198,13.67131197,0.593658301,0.654512794,66,88.4,2.708451231,3.702542014,1.8,1.8,3.6,3.6,0.6,0.8,0.333333333,0.8,2.6,2.8,0.4,0.8,0.6,0.8,1.6,1.8,61.4,55.8,0.4,1.6,1.4,0.8,1.8,2.4,,,0.5,0.2,0.7,0.4,0.5,0.3,24.3,23.8,0.3,3.65,243.3,300,11.05434844,13.03193376,0.653456899,0.642055333,105.3,83.2,3.809027939,3.979974142,2.4,1.4,4.8,2.8,0.7,1.4,0.466666667,0.833333333,3,2,0.9,0.8,1,0.5,1.4,1.6,55.7,55.6,0.3,1,1.3,0.9,1.6,1.9,0,0,0,1,0,1,24,31,11.5,-7.5,134,167,7.444444444,8.35,0.514285714,0.714285714,25,35,1.5625,2.916666667,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,59,54,1,1,2,1,3,2,,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0
201002,2010,2,MIN,MIA,-5.5,23,17,41,-245,205,1,0,0,1,0,0,0,0.4,0.8,0.4,0.4,0.5,0.6,24,19.4,-0.2,2.3,274,289.8,11.66564727,10.88247947,0.659349349,0.643059065,99.4,102.8,3.524986399,3.730518519,1.8,1.2,3.6,2.4,1.6,1.8,0.8,0.733333333,2.8,1.8,1.2,1,0.4,1,1.6,1.8,50.8,52.2,0.6,0.6,0.8,1.8,1.4,2.4,,,0.555555556,0.7,0.6,0.5,0.625,0.6,27.3,19.9,0,5.8,291.9,237.9,11.88271355,10.66122191,0.703133893,0.606794959,118.1,120.4,4.095780647,4.040172592,2.1,1,4.2,2,1.4,1.9,0.7,0.766666667,2.9,1.7,1.1,0.8,0.6,1.2,2.7,2.6,47.6,48.7,0.8,0.4,0.6,1.5,1.4,1.9,1,0,0,1,0,1,9,15,0,-2,358,223,12.34482759,11.15,0.783783784,0.666666667,129,99,4.03125,3.96,4,2,8,4,3,1,1,1,5,3,2,2,1,1,3,3,43,59,0,0,0,3,0,3,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0
201002,2010,2,NE,NYJ,-3,21,18,39.5,-155,135,0,0,1,0,0,0,0,0.5,0.6,0.8,0.6,0.75,0.6,27.4,21.6,-4.8,-3.8,236.6,130.2,12.19496401,10.9258547,0.653938681,0.54126677,132.2,196.4,4.207568283,4.411409072,1.6,0.4,3.2,0.8,1,2.6,0.6,0.76,2.8,1.8,0.8,1,1,1.2,2.4,2.2,51.6,42,0.8,0.2,1,0.6,1.8,0.8,0.2,0.2,0.555555556,0.3,0.6,0.5,0.555555556,0.5,26.7,20.5,-4.05,-1.8,277.9,153.5,12.1671436,11.85587607,0.650142976,0.534685764,120.6,147.2,3.960986907,3.959877518,1.3,0.5,2.6,1,1.4,2,0.68,0.696666667,2.7,1.3,0.9,0.8,1.2,1,2,2.4,47,46.5,0.7,0.5,0.8,1.4,1.5,1.9,1,1,1,0,1,0,38,9,-9,2,257,63,10.28,7.875,0.657894737,0.5,74,257,3.894736842,4.50877193,0,0,0,0,2,3,1,1,2,4,1,2,1,1,1,3,51,31,1,0,1,0,2,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82,0,0,0,1,0,0,0,0,0,0,0,0
201002,2010,2,NO,SF,-4.5,24,19,44,-230,190,0,0,0,1,0,0,0,0,0.666666667,0.4,0.6,0,0.5,16.8,18.2,7.1,5.1,274.6,216.6,9.331635547,10.49385048,0.699386793,0.587140366,90,111.6,3.961113434,4.428472222,1.4,1.4,2.8,2.8,1.8,1.2,0.86,0.633333333,1.8,2.4,0.6,2.4,0.8,1.4,1.8,3.8,57.4,54.2,1,0.8,0.6,1,1.6,1.8,,,0.222222222,0.5,0.7,0.5,0.222222222,0.5,25.1,18.9,1.25,2.6,266.4,211.2,11.19718619,11.25707735,0.711313388,0.60020118,119.6,103.9,4.403728559,4.349129544,2.2,1.6,4.4,3.2,1.5,1.4,0.78,0.766666667,3.1,2.3,0.7,1.7,1.2,1.3,2,3.7,53.6,51.4,0.8,0.4,0.6,0.7,1.4,1.1,0,0,1,0,0,0,14,6,0,28,102,222,6.8,13.05882353,0.517241379,0.607142857,111,125,3.46875,3.90625,0,1,0,2,1,0,1,0,1,4,0,0,0,0,2,8,56,55,2,0,1,0,3,0,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,1,0,0,0,0,0,0,0,0,0
201002,2010,2,OAK,LA,-3.5,20,17,37.5,-175,155,1,0,0,1,0,0,0,0,0.2,0.2,0,0.4,0.2,13.6,9.8,-6.3,-7.1,253,138.8,11.64328449,7.579142404,0.585862936,0.568736157,110.8,97.2,4.174200944,3.922344322,1,0.6,2,1.2,2.2,1.6,0.933333333,0.733333333,1.4,0.6,0.4,1.4,0.2,0,2.6,1.4,48.2,54.4,0.4,0.6,1.2,2,1.6,2.6,,,0,0.5,0.3,0.1,0.5,0.5,14.8,12.8,1.1,-2.1,218.4,218.7,11.09330065,10.00587542,0.580818373,0.587144551,115.7,109,4.596017329,4.187775392,1.1,1.2,2.2,2.4,1.5,1.6,0.633333333,0.783333333,1.5,1.2,0.7,1.2,0.3,0.2,2,1.4,50.8,51.6,0.6,0.3,0.9,1.5,1.5,1.8,0,0,0,0,0,0,13,13,-18.5,-1,282,80,10.44444444,7.272727273,0.692307692,0.392857143,51,87,2.55,3.346153846,1,0,2,0,2,2,1,0.666666667,1,0,0,1,0,0,4,3,47,54,1,0,1,0,2,0,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,0,1,0,0,0,0,0,0,0,0
201002,2010,2,PHI,DET,-6.5,23,17,41,-290,240,0,0,0,1,0,0,0,0.6,0.5,0.6,0,0.4,0.5,24.4,14,-6.7,-6.4,288.8,181.2,15.35039683,10.63071813,0.589153439,0.531383653,87.6,111.6,3.627004662,4.171826464,1.6,0.6,3.2,1.2,1.6,1.4,0.733333333,0.6,2.2,1,1.4,1,1.4,0.6,2.6,1.4,53.4,46.2,0.6,1,0.8,2,1.4,3,,,0.6,0.375,0.6,0.1,0.4,0.375,24.6,16.3,-4.95,-3.8,299.4,227.4,13.6109127,10.71999793,0.639218407,0.56647576,93.8,88.1,3.700717185,3.697864388,1.8,1.2,3.6,2.4,1.8,1.3,0.816666667,0.6,2.2,1.4,0.8,0.8,1,0.4,2.3,1.3,50,47.3,0.7,1,0.8,1.7,1.5,2.7,0,1,0,0,0,1,20,14,-4,1.5,223,262,11.15,11.39130435,0.555555556,0.676470588,37,100,3.7,4,0,2,0,4,0,3,0,1,0,2,0,1,1,0,2,2,52,49,1,1,0,1,1,2,,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0
201002,2010,2,SD,JAC,-7,26,19,45,-330,260,1,1,0,1,0,0,0,0.25,0.2,0.8,0.2,0.5,0.2,25.2,17.8,9.6,-4.3,310.6,197.4,14.06879699,11.42346855,0.67816408,0.571578755,90,114,3.157953036,4.04775817,2,1.4,4,2.8,2,1.2,0.8,0.6,3.2,2,1.2,1,0.6,1.2,1.4,0.8,50.6,54.6,0.2,0.2,0.8,0.8,1,1,,,0.444444444,0.4,0.9,0.5,0.666666667,0.3,28.3,18.1,1.55,-1.1,279.5,223.3,13.91580305,11.34016417,0.695293759,0.609594583,107.3,104.7,3.773562857,3.993463767,1.9,1.1,3.8,2.2,1.9,1.3,0.8,0.583333333,2.9,1.5,0.9,0.9,0.8,1.1,1.8,1.1,49.6,49,0.2,0.8,0.4,0.6,0.6,1.4,0,0,0,1,0,1,14,24,11,-4,315,202,11.25,9.181818182,0.622222222,0.564102564,50,131,2.941176471,5.458333333,2,2,4,4,3,1,1,0.5,2,2,1,0,0,1,1,0,58,60,0,0,1,1,1,1,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74,0,1,0,0,0,0,0,0,0,0,0,0
201002,2010,2,TEN,PIT,-6,21,15,37,-270,220,1,0,0,1,0,0,0,0.4,0.4,0.8,0.8,0.4,0.5,29.2,22.2,-2.8,4.5,204.6,292.2,12.98123249,14.28269101,0.538876584,0.620188688,149,104.4,4.783278609,3.883420012,1.4,1.8,2.8,3.6,1.8,2.4,0.9,0.9,2.6,2.4,0.8,0.4,1.8,0.8,1.2,2.2,55.6,47.4,1,0.4,1,0.6,2,1,0.2,0,0.4,0.2,0.8,0.5,0.5,0.444444444,27.8,21.6,-1.6,5.75,221.3,274.4,12.25626751,12.55498448,0.602188237,0.608331524,159.3,115,4.967384019,4.116981968,1.3,1.7,2.6,3.4,1.7,2,0.75,0.95,2.5,2.3,0.6,0.6,1.2,0.5,2,2.7,50.3,46.7,0.9,0.4,0.7,0.8,1.6,1.2,1,1,1,1,1,1,38,15,-18.5,7,171,220,10.05882353,12.22222222,0.607142857,0.642857143,133,202,3.41025641,5.611111111,0,3,0,6,1,3,0.5,1,2,3,1,0,1,3,3,3,47,50,1,1,1,1,2,2,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,0,0,1,0,0,0,0,0,0,0,0,0
